timestamp,value
1752388948,0.001922364
1752389008,0.001922364
1752389068,0.001922364
1752389128,0.001922364
1752389188,0.001658233
1752389248,0.001914203
1752389308,0.002030048
1752389368,0.002030048
1752389428,0.002030048
1752389488,0.001939568
1752389548,0.002441307
1752389608,0.002441307
1752389668,0.003436456
1752389728,0.003436456
1752389788,0.002289235
1752389848,0.002328787
1752389908,0.002328787
1752389968,0.002328787
1752390028,0.002328787
1752390088,0.001903005
1752390148,0.003032297
